Commune;Prixm2;Code_postal
Courtomer;2136.0;61390
Courtomer;2136.0;77390
Pouvrai;918.0;61130
Sure;1734.0;61360
Bellavilliers;1071.0;61360
Remalard en perche;1183.0;61110
Le villars;1393.0;71700
Lignereuil;808.0;62810
Irai;618.0;61190
Grevilly;1246.0;71700
Perche en noce;1120.0;61340
Coulimer;1062.0;61360
Chardonnay;1693.0;71700
Mamers;995.0;72600
Tournus;1195.0;71700
Mancey;908.0;71240
Etrigny;1335.0;71240
Boyer;1209.0;71700
Boyer;1209.0;42460
Plottes;925.0;71700
Jugy;1117.0;71240
Ozenay;1381.0;71700
Nanton;932.0;71240
Charrecey;1091.0;71510
Savianges;770.0;71460
Le puley;1322.0;71460
Ballore;1076.0;71220
Beaurains;1832.0;62217
Passy;630.0;74190
Passy;630.0;71220
Passy;630.0;89510
Passy;2685.0;74190
Passy;2685.0;71220
Passy;2685.0;89510
Passy;1524.0;74190
Passy;1524.0;71220
Passy;1524.0;89510
Fley;926.0;71390
Burzy;1046.0;71460
Ecuisses;977.0;71210
Blanzy;1275.0;71450
Cersot;561.0;71390
Joncy;1201.0;71460
Pouilloux;957.0;71230
Les bizots;976.0;71710
Mary;782.0;71300
Champforgeuil;1450.0;71530
Chaudenay;1343.0;52600
Chaudenay;1343.0;71150
Lalheue;1017.0;71240
La charmee;1540.0;71100
Chagny;1319.0;8430
Chagny;1319.0;71150
Laives;1253.0;71240
Gergy;1125.0;71590
Sevrey;1144.0;71100
Fontaines;1220.0;71150
Fontaines;1220.0;89130
Fontaines;982.0;71150
Fontaines;982.0;89130
Sassenay;1213.0;71530
Creot;997.0;71490
Montcenis;1054.0;71710
Le creusot;1056.0;71200
Morey;1653.0;71510
Couches;1327.0;71490
Perreuil;1122.0;71510
Dennevy;1340.0;71510
Taize;1339.0;71250
Essertenne;697.0;71510
Antully;808.0;71400
Malay;1293.0;71460
Chenoves;1235.0;71390
Barizey;982.0;71640
Chamilly;686.0;71510
Ameugny;857.0;71460
Buxy;1649.0;71390
Cortevaix;1619.0;71460
Jambles;703.0;71640
Remigny;1341.0;2440
Remigny;1341.0;71150
Remigny;1290.0;2440
Remigny;1290.0;71150
Santenay;1664.0;41190
Santenay;1664.0;21590
Santenay;1114.0;41190
Santenay;1114.0;21590
Moroges;1202.0;71390
Mellecey;1597.0;71640
Le menoux;1051.0;36200
Ochtezeele;1431.0;59670
Mercurey;1598.0;71640
Bouzeron;1870.0;71150
Granges;1271.0;71390
Chapaize;1307.0;71460
Cormatin;1196.0;71460
Premesques;2334.0;59840
Servoz;4291.0;74310
Cohennoz;3533.0;73590
Cohennoz;3533.0;73400
Combloux;3941.0;74920
Les clefs;3394.0;74230
Serraval;3397.0;74230
Megeve;6544.0;74120
Domancy;3307.0;74700
Thones;3421.0;74230
Cordon;3672.0;74700
La clusaz;6395.0;74220
Les chapelles;2617.0;73700
Sallanches;2919.0;74700
Ugine;1566.0;73400
Marthod;1884.0;73400
Pallud;2455.0;73200
Venthon;1601.0;73200
Montailleur;2378.0;73460
Aiton;1658.0;73220
Cesarches;1193.0;73200
Giez;2511.0;74210
Monthion;1966.0;73200
Rognaix;2320.0;73730
Frontenex;2001.0;73460
La bathie;1605.0;73540
Bonvillard;1339.0;73460
Thenesol;2300.0;73200
Albertville;1662.0;73200
Staple;1178.0;59190
Les houches;4458.0;74310
Gevresin;1102.0;25270
Val de chaise;2547.0;74210
Plancherine;2298.0;73200
Wanquetin;990.0;62123
Flumet;3806.0;73590
Tournon;1516.0;73460
Cevins;1873.0;73730
Queige;2347.0;73720
Manigod;4026.0;74230
Mercury;2073.0;73200
Hauteluce;4862.0;73620
La giettaz;2414.0;73590
Saulnay;638.0;36290
Le pechereau;1057.0;36200
Arpheuilles;793.0;36700
Arpheuilles;793.0;18200
Arpheuilles;566.0;36700
Arpheuilles;566.0;18200
Celon;642.0;36200
Bazaiges;506.0;36270
Wylder;1299.0;59380
La perouille;856.0;36350
Chavin;860.0;36200
Migne;752.0;36800
Prissac;1100.0;36370
Belabre;1043.0;36370
Baraize;640.0;36270
Chezelles;855.0;36500
Chezelles;855.0;37220
Hoymille;1664.0;59492
Niherne;1082.0;36250
Thenay;729.0;36800
Tendu;734.0;36200
Chasseneuil;1114.0;36800
Ciron;1192.0;36300
Chazelet;811.0;36170
Oulches;853.0;36800
Mosnay;646.0;36200
Luant;1123.0;36350
Vigoux;782.0;36170
Ceaulmont;853.0;36200
Cuzion;1215.0;36190
Lignac;929.0;36370
Paulnay;788.0;36290
Meobecq;642.0;36500
Noordpeene;1098.0;59670
Mauvieres;838.0;36370
Douadic;891.0;36300
Linge;2505.0;36220
Wormhout;1576.0;59470
Terdeghem;968.0;59114
Drincham;1604.0;59630
Don;1709.0;59272
Merckeghem;939.0;59470
Armentieres;1623.0;59280
Fleurbaix;2183.0;62840
Winnezeele;1423.0;59670
Santes;2208.0;59211
Godewaersvelde;1247.0;59270
Merris;1797.0;59270
Berthen;1683.0;59270
Oudezeele;1050.0;59670
Lestrem;1414.0;62136
La gorgue;1595.0;59253
Bollezeele;1120.0;59470
Bissezeele;618.0;59380
Steene;1408.0;59380
Brouckerque;1202.0;59630
Socx;1470.0;59380
Looberghe;1293.0;59630
Quaedypre;1506.0;59380
Pitgam;1276.0;59284
Sercus;2032.0;59173
Herzeele;1327.0;59470
Eecke;1182.0;59114
Estaires;1547.0;59940
Arneke;1812.0;59285
Zuytpeene;1652.0;59670
Esquelbecq;1216.0;59470
Lynde;1577.0;59173
Zermezeele;1237.0;59670
Ledringhem;1324.0;59470
Bergues;1904.0;59380
Steenbecque;1476.0;59189
Thiennes;912.0;59189
Caestre;1563.0;59190
Bambecque;1510.0;59470
Englos;3574.0;59320
Frelinghien;2222.0;59236
Boeschepe;1630.0;59299
Oxelaere;1413.0;59670
Ebblinghem;1349.0;59173
Steenvoorde;1586.0;59114
Buysscheure;1402.0;59285
Zegerscappel;1491.0;59470
Blaringhem;1486.0;59173
Cassel;1404.0;59670
Escobecques;1753.0;59320
Houtkerque;1405.0;59470
Le doulieu;1463.0;59940
Nieurlet;1540.0;59143
Crochte;1628.0;59380
Borre;1311.0;59190
Broxeele;1290.0;59470
Morbecque;1276.0;59190
Eringhem;1455.0;59470
Volckerinckhove;1172.0;59470
Haverskerque;1227.0;59660
Warneton;1578.0;59560
Renescure;1110.0;59173
Hazebrouck;1665.0;59190
Bavinchove;1174.0;59670
Rubrouck;1104.0;59285
Hondeghem;1786.0;59190
Killem;1260.0;59122
Herrin;1970.0;59147
Houplines;1857.0;59116
Capinghem;2765.0;59160
Marquillies;1827.0;59274
Fromelles;2299.0;59249
Wicres;2207.0;59134
Wavrin;2054.0;59136
Le maisnil;2453.0;59134
Aubers;2432.0;59249
Illies;1984.0;59480
Nieppe;1783.0;59850
Strazeele;1730.0;59270
Fletre;1744.0;59270
La bassee;1555.0;59480
Meteren;1960.0;59270
Salome;1748.0;59496
Herlies;2172.0;59134
Laventie;1751.0;62840
Steenwerck;1839.0;59181
Etray;1673.0;25800
Gonsans;1481.0;25360
Vernierfontaine;1235.0;25580
Passavant;1126.0;25360
Fallerans;1759.0;25580
Ouhans;1179.0;25520
Sombacour;1652.0;25520
Epenoy;1653.0;25800
Les fins;2280.0;25500
Le russey;1877.0;25210
Surmont;1061.0;25380
Vellevans;643.0;25430
Les allies;1059.0;25300
Damprichard;1845.0;25450
La chenalotte;2445.0;25500
Morteau;2163.0;25500
Flangebouche;1912.0;25390
Le belieu;3154.0;25500
Servin;765.0;25430
Avoudrey;2138.0;25690
Loray;1313.0;25390
Le barboux;2175.0;25210
Les gras;2077.0;25790
Laviron;769.0;25510
Montlebon;2324.0;25500
Vaucluse;583.0;25380
Bief;1394.0;25190
Rosureux;836.0;25380
Charmoille;897.0;25380
Charmoille;897.0;70000
Charmoille;1168.0;25380
Charmoille;1168.0;70000
Gilley;1759.0;52500
Gilley;1759.0;25650
Bonnetage;1302.0;25210
Les combes;1399.0;25500
Epenouse;988.0;25530
Montbeliardot;905.0;25210
Valdahon;1964.0;25800
Belleherbe;812.0;25380
Bretonvillers;836.0;25380
Vennes;2062.0;25390
Narbief;2225.0;25210
Mussidan;909.0;24400
Le luhier;1771.0;25210
Le bizot;1487.0;25210
La grange;562.0;25380
Provenchere;2061.0;25380
Provenchere;2061.0;70170
Glamondans;621.0;25360
Sancey;1241.0;25430
Orsans;1032.0;11270
Orsans;1032.0;25530
Orsans;1107.0;11270
Orsans;1107.0;25530
Aissey;664.0;25360
Belvoir;1529.0;25430
Fessevillers;897.0;25470
Thiebouhans;893.0;25470
Les breseux;1643.0;25120
Trevillers;2870.0;25470
Maiche;1786.0;25120
Les ecorces;1803.0;25140
Goumois;873.0;25470
Les fontenelles;1513.0;25210
Frambouhans;2022.0;25140
Valoreille;1860.0;25190
Charquemont;1826.0;25140
Longemaison;1468.0;25690
Montbenoit;2151.0;25650
Passonfontaine;1339.0;25690
Les premiers sapins;1731.0;25580
Doubs;2522.0;25300
Montflovin;2468.0;25650
Arcon;1581.0;25300
Arcon;1581.0;42370
Vuillecin;2289.0;25300
La longeville;1758.0;25650
Warhem;1473.0;59380
Ghyvelde;1726.0;59254
Ghyvelde;1726.0;59122
Uxem;1619.0;59229
Leffrinckoucke;1821.0;59495
Dunkerque;1649.0;59240
Dunkerque;1649.0;59279
Dunkerque;1649.0;59430
Dunkerque;1649.0;59640
Dunkerque;1649.0;59140
Hondschoote;1471.0;59122
Mondoubleau;1254.0;41170
Beille;1164.0;72160
Fortan;1056.0;41360
Tresson;927.0;72440
Lavare;983.0;72390
Baillou;903.0;41170
Courdemanche;816.0;27320
Courdemanche;816.0;72150
Acheville;1355.0;62320
Bonneveau;787.0;41800
Valennes;867.0;72320
Maisoncelles;1044.0;52240
Maisoncelles;1044.0;72440
Challes;1029.0;72250
Connerre;1407.0;72160
Vibraye;911.0;72320
Vance;774.0;72310
Cormenon;632.0;41170
Berfay;1287.0;72320
Surfonds;925.0;72370
Champrond;913.0;72320
Le luart;1095.0;72390
Celle;990.0;41360
Ecorpain;1122.0;72120
Bouer;816.0;72390
Lunay;857.0;41360
Cogners;959.0;72310
Coudrecieux;908.0;72440
Soulitre;1267.0;72370
Rahay;633.0;72120
Montaille;1317.0;72120
Bouloire;1142.0;72440
Duneau;1233.0;72160
Lombron;782.0;72450
Jupilles;1081.0;72500
Dollon;909.0;72390
Epuisay;1070.0;41360
Mazange;1056.0;41100
Terrehault;1750.0;72110
Dehault;1168.0;72400
Les etilleux;1013.0;28330
Courgenard;1036.0;72320
Theligny;1278.0;72320
Aveze;895.0;30120
Aveze;895.0;72400
Aveze;895.0;63690
Aveze;1049.0;30120
Aveze;1049.0;72400
Aveze;1049.0;63690
Preval;1328.0;72400
Tuffe val de la cheronne;1048.0;72160
La bosse;1403.0;25210
La bosse;1403.0;72400
Ceton;1164.0;61260
Melleray;760.0;72320
Montmirail;724.0;51210
Montmirail;724.0;72320
Montmirail;1169.0;51210
Montmirail;1169.0;72320
Bethonvilliers;798.0;28330
Bethonvilliers;798.0;90150
Bethonvilliers;2429.0;28330
Bethonvilliers;2429.0;90150
Cormes;1145.0;72400
Lamnay;1035.0;72320
Bonnetable;948.0;72110
Prevelles;971.0;72110
Courcival;1026.0;72110
Jauze;875.0;72110
Bignicourt;1117.0;8310
Biermes;1606.0;8300
Juniville;1268.0;8310
Vouziers;1018.0;8400
Ecurie;1192.0;62223
Dontrien;1320.0;51490
Cheppy;1072.0;55270
Henu;1031.0;62760
Betheniville;1290.0;51490
Bantheville;1032.0;55110
Annelles;922.0;8310
Sery;1665.0;8270
Sery;1665.0;89270
Vaudesincourt;1012.0;51600
Amagne;1199.0;8300
Sorbon;2079.0;8300
Lucquy;1262.0;8300
Coucy;1169.0;8300
Rethel;1273.0;8300
Audes;1453.0;3190
Nouhant;650.0;23170
Archignat;792.0;3380
La chapelaude;633.0;3380
Ange;843.0;41400
Chamberat;856.0;3370
Montmarault;832.0;3390
Huriel;792.0;3380
Reterre;1108.0;23110
Viersat;723.0;23170
Fontanieres;1059.0;23110
Chambonchard;889.0;23110
Budeliere;1239.0;23170
Bezenet;731.0;3170
Montvicq;1043.0;3170
Chamblet;858.0;3170
Menat;1674.0;63560
Malicorne;791.0;3600
Youx;874.0;63700
La crouzille;632.0;63700
Pionsat;706.0;63330
Le quartier;935.0;63330
Montresor;3274.0;37460
Echassieres;881.0;3330
Sennevieres;786.0;37600
Montaigut;768.0;63700
Durmignat;810.0;63700
Hyds;513.0;3600
Commentry;994.0;3600
Virlet;1235.0;63330
Couffy;815.0;41110
Moureuille;655.0;63700
Servant;1329.0;63560
Doyet;911.0;3170
Souastre;571.0;62111
Bizeneuille;836.0;3170
Sauvagny;1316.0;3430
Tortezais;633.0;3430
Verneix;1194.0;3190
Chavenon;863.0;3440
Sannat;979.0;23110
Villegouin;1024.0;36500
Argy;860.0;36500
Fredille;740.0;36180
Le tranger;1135.0;36700
Pellevoisin;786.0;36180
Buzancais;1102.0;36500
Villegongis;788.0;36110
Seigy;883.0;41110
Mehers;748.0;41140
Heugnes;598.0;36180
Le liege;992.0;37460
Orbigny;1193.0;37460
Lye;1052.0;36600
Lange;848.0;36600
Couddes;3225.0;41700
Meusnes;1012.0;41130
Rougeou;1302.0;41230
Billy;754.0;3260
Billy;754.0;41130
Billy;927.0;3260
Billy;927.0;41130
Veuil;688.0;36600
La vernelle;738.0;36600
Hamelincourt;1236.0;62121
Francueil;1335.0;37150
Villedomain;565.0;37460
Baudres;984.0;36110
Chenonceaux;1164.0;37150
Adinfer;919.0;62116
Montrichard val de cher;1217.0;41400
Valencay;1394.0;36600
Thesee;1017.0;41140
Ecueille;778.0;36240
Fontguenand;790.0;36600
Bridore;1082.0;37600
Chisseaux;1252.0;37150
Genille;1029.0;37460
Pommier;1329.0;62111
Hannescamps;1162.0;62111
Foncquevillers;646.0;62111
Ablainzevelle;983.0;62116
Thievres;530.0;62760
Thievres;530.0;80560
Thievres;731.0;62760
Thievres;731.0;80560
Souchez;1754.0;62153
Maizieres;1206.0;14190
Maizieres;1206.0;54550
Maizieres;1206.0;62127
Maizieres;1206.0;52300
Maizieres;1206.0;70190
Maizieres;938.0;14190
Maizieres;938.0;54550
Maizieres;938.0;62127
Maizieres;938.0;52300
Maizieres;938.0;70190
Maizieres;1366.0;14190
Maizieres;1366.0;54550
Maizieres;1366.0;62127
Maizieres;1366.0;52300
Maizieres;1366.0;70190
Blairville;1337.0;62173
La herliere;964.0;62158
Etrun;1909.0;62161
Amplier;1224.0;62760
Oppy;1258.0;62580
Gavrelle;1756.0;62580
Pelves;1739.0;62118
Wancourt;1636.0;62128
Thelus;1234.0;62580
Mercatel;1583.0;62217
Bucquoy;1288.0;62116
Meurchin;1684.0;62410
Roclincourt;1888.0;62223
Plouvain;1130.0;62118
Angres;1389.0;62143
Bauvin;1700.0;59221
Carvin;1449.0;62220
Morchies;1264.0;62124
Ficheux;741.0;62173
Canettemont;510.0;62270
Couturelle;1359.0;62158
Mondicourt;970.0;62760
Ambrines;1138.0;62127
Ivergny;584.0;62810
Agny;1831.0;62217
Penin;597.0;62127
Provin;1704.0;59185
Heninel;1352.0;62128
Behagnies;850.0;62121
Bapaume;1077.0;62450
Bullecourt;667.0;62128
Hantay;1870.0;59496
Courrieres;1533.0;62710
Harnes;1416.0;62440
Habarcq;1039.0;62123
Cumieres;1832.0;51480
Chelers;1250.0;62127
Bethonsart;1211.0;62690
Bavincourt;710.0;62158
Rebreuviette;1036.0;62270
La cauchie;1154.0;62158
Louvencourt;1014.0;80560
Bertrancourt;858.0;80560
Le souich;505.0;62810
Bailleulmont;1179.0;62123
Hermaville;1101.0;62690
Fampoux;1276.0;62118
Gaudiempre;1231.0;62760
Frevillers;1016.0;62127
Hebuterne;1293.0;62111
Saulty;1067.0;62158
Mingoval;1777.0;62690
Noyellette;1095.0;62123
Tincques;1187.0;62127
Lebucquiere;984.0;62124
Velu;1331.0;62124
Vimy;1473.0;62580
Drocourt;1529.0;62320
Drocourt;1529.0;78440
Drocourt;2277.0;62320
Drocourt;2277.0;78440
Gouves;1793.0;62123
Benifontaine;1555.0;62410
Neuvireuil;1337.0;62580
Igny;4236.0;70700
Igny;4236.0;91430
Igny;1198.0;70700
Igny;1198.0;91430
Beugny;770.0;62124
Ransart;1393.0;62173
Acq;1600.0;62144
Mericourt;1432.0;62680
Mericourt;1432.0;78270
Mericourt;1739.0;62680
Mericourt;1739.0;78270
Fremicourt;1168.0;62450
Favreuil;670.0;62450
Mory;710.0;62159
Feuchy;1358.0;62223
Lens;1414.0;62300
Estevelles;1727.0;62880
Cherisy;1486.0;28500
Cherisy;1486.0;62128
Cherisy;1556.0;28500
Cherisy;1556.0;62128
Mazingarbe;1271.0;62670
Pys;1003.0;80300
Servins;1479.0;62530
Avion;1344.0;62210
Gomiecourt;862.0;62121
Beaudricourt;669.0;62810
Bailleulval;1293.0;62123
Monchiet;2240.0;62123
Duisans;2068.0;62161
Miraumont;1104.0;80300
Grevillers;1229.0;62450
Achicourt;1560.0;62217
Montenescourt;1208.0;62123
Carency;1411.0;62144
Arras;1723.0;62000
Lievin;1365.0;62800
Ayette;1135.0;62116
Boyelles;1560.0;62128
Ervillers;1179.0;62121
Wingles;1481.0;62410
Hulluch;1589.0;62410
Simencourt;1159.0;62123
Cambligneul;1796.0;62690
Dainville;1613.0;62000
Wailly;1370.0;62217
Berneville;1179.0;62123
Farbus;1151.0;62580
Willerval;2085.0;62580
Sapignies;1183.0;62121
Moita;2724.0;20270
Olmo;2027.0;20290
Lama;2979.0;20218
Casabianca;2593.0;20237
Cervione;1703.0;20221
Vallecalle;1186.0;20232
Favalello;2000.0;20212
Canavaggia;1091.0;20235
Lento;765.0;20252
Carpineto;679.0;20229
Nocario;921.0;20229
Chiatra;1772.0;20230
Perelli;500.0;20234
Sermano;1357.0;20212
Rusio;748.0;20244
Vignale;1560.0;20290
Campile;707.0;20290
Piedigriggio;2568.0;20218
Sorio;1446.0;20246
Ortiporio;837.0;20290
Urtaca;602.0;20218
Silvareccio;583.0;20215
Barbaggio;2235.0;20253
Venzolasca;2052.0;20215
Monte;1712.0;20290
Linguizzetta;2088.0;20230
Aiti;697.0;20244
Palasca;1199.0;20226
Pieve;2184.0;20246
Rapale;2833.0;20246
Murato;2360.0;20239
Polveroso;1151.0;20229
Pruno;2269.0;20213
Talasani;1839.0;20230
Lucciana;2233.0;20290
Morosaglia;2337.0;20218
Bigorno;600.0;20252
Castifao;1099.0;20218
Calacuccia;933.0;20224
Moltifao;2830.0;20218
Erbajolo;1121.0;20212
Castiglione;1205.0;20218
Oletta;2626.0;20232
Pietralba;1390.0;20218
Furiani;2560.0;20600
Omessa;1559.0;20236
Biguglia;2454.0;20620
Croce;1100.0;20237
Vescovato;1700.0;20215
Felce;1000.0;20234
Borgo;2462.0;20290
Bisinchi;2023.0;20235
Focicchia;1038.0;20212
Zalana;2568.0;20272
Casanova;1335.0;20250
Poyans;667.0;70100
Mantoche;591.0;70100
Brognon;1938.0;8380
Brognon;1938.0;21490
Velet;986.0;70100
Nantilly;969.0;70100
Oyrieres;955.0;70600
Clenay;2495.0;21490
Pichanges;2706.0;21120
Gemeaux;1622.0;21120
Rancennes;1124.0;8600
Epagny;2220.0;2290
Epagny;2220.0;21380
Epagny;1163.0;2290
Epagny;1163.0;21380
Spoy;1319.0;10200
Spoy;1319.0;21120
Vievigne;1231.0;21310
Dienay;1049.0;21120
Veronnes;797.0;21260
Echevannes;1551.0;21120
Echevannes;1551.0;25580
Echevannes;813.0;21120
Echevannes;813.0;25580
Bourberain;968.0;21610
Oisilly;2233.0;21310
Bezouotte;1067.0;21310
Tanay;1491.0;21310
Yvoire;4309.0;74140
Reneve;1403.0;21310
Beze;1215.0;21310
Cusey;844.0;52190
Avelanges;1262.0;21120
Selongey;1328.0;21260
Sacquenay;1306.0;21260
Boussenois;852.0;21260
Orain;844.0;21610
Bouzais;878.0;18200
Drevant;870.0;18200
Urcay;851.0;3360
Meillant;1027.0;18200
Nassigny;1041.0;3190
La perche;526.0;18200
Orcenais;1088.0;18200
Arcomps;901.0;18200
Orval;854.0;18200
Vesdun;2380.0;18360
Braize;1831.0;3360
Couleuvre;1381.0;3320
Vernais;1347.0;18210
Valigny;1155.0;3360
Bannegon;3503.0;18210
Le brethon;556.0;3350
Eraines;1362.0;14700
Marnaz;2269.0;74460
Ygrande;1290.0;3160
Theneuille;956.0;3350
Le vilhain;961.0;3350
Thaumiers;1214.0;18210
Venas;575.0;3190
Herisson;1053.0;3190
Sagonne;827.0;18600
Givardon;992.0;18600
Sancoins;838.0;18600
Nangy;2942.0;74380
Lantan;983.0;18130
Grossouvre;714.0;18600
Blet;1221.0;18350
Vereaux;1083.0;18600
Bonne;3397.0;74380
Fillinges;3471.0;74250
Les arsures;1229.0;39600
Marcellaz;3538.0;74250
Scientrier;2955.0;74930
Cornier;2676.0;74800
Arenthon;3115.0;74800
Amancy;3085.0;74800
Seignalens;743.0;11240
Verchaix;3632.0;74440
Scionzier;2264.0;74950
Magland;2593.0;74300
Excenevex;3541.0;74140
Chemilly;748.0;3210
Chemilly;748.0;70360
Chemilly;1203.0;3210
Chemilly;1203.0;70360
Sciez;3077.0;74140
Lugrin;3452.0;74500
Douvaine;3313.0;74140
La vernaz;2046.0;74200
Morillon;3246.0;74440
Bellevaux;2258.0;74470
Montriond;3969.0;74110
Draillant;2242.0;74550
Le reposoir;1777.0;74950
Etaux;2982.0;74800
Champanges;2962.0;74500
Allinges;2884.0;74200
Lully;3572.0;74890
Vacheresse;2680.0;74360
Thyez;2584.0;74300
Lucinges;3102.0;74380
Peillonnex;3100.0;74250
Marignier;2635.0;74970
Boege;2832.0;74420
Ayse;2703.0;74130
Cluses;1999.0;74300
Bogeve;2885.0;74250
Publier;3638.0;74500
Loisin;2844.0;74140
Abondance;2548.0;74360
Seytroux;2773.0;74430
Armoy;3145.0;74200
Nernier;4044.0;74140
Novel;1655.0;74500
Meillerie;2317.0;74500
Burdignin;2172.0;74420
Chevenoz;2456.0;74500
Samoens;4030.0;74340
Taninges;2823.0;74440
Brizon;2738.0;74130
Onnion;2179.0;74490
Massongy;3187.0;74140
Mieussy;2869.0;74440
Vinzier;3031.0;74500
Bernex;2615.0;74500
La baume;2764.0;74430
Machilly;3602.0;74140
Messery;3824.0;74140
Brenthonne;2617.0;74890
Ballaison;3570.0;74140
Megevette;2175.0;74490
Neuvecelle;3621.0;74500
Le biot;3163.0;74430
Saxel;3291.0;74420
Margencel;3111.0;74200
Feternes;2717.0;74500
Lullin;2244.0;74470
Reyvroz;2281.0;74200
Perrignier;3015.0;74550
Chatel;4128.0;74390
Larringes;2835.0;74500
Cervens;2947.0;74550
Lyaud;2572.0;74200
Orcier;2242.0;74550
Fessy;3060.0;74890
Les gets;5558.0;74260
Morzine;5384.0;74110
Aubrives;1034.0;8320
Fromelennes;1143.0;8600
Chooz;1140.0;8600
Foisches;1087.0;8600
Givet;1202.0;8600
Brenat;1012.0;63500
Parentignat;1226.0;63500
Sauxillanges;1137.0;63490
Echandelys;816.0;63980
Epaney;1052.0;14170
Perrier;1311.0;63500
Orbeil;1241.0;63500
Les pradeaux;1230.0;63500
Saurier;1266.0;63320
Meilhaud;1347.0;63320
Clemensat;755.0;63320
Chidrac;1633.0;63320
Chadeleuf;1171.0;63320
Issoire;1659.0;63500
Pardines;1755.0;63500
Javaugues;798.0;43100
Chassagnes;817.0;43230
Augnat;541.0;63340
Chaniat;1859.0;43100
Brioude;1213.0;43100
Bergonne;1239.0;63500
Fournols;702.0;63980
Mareugheol;1473.0;63340
Lavaudieu;713.0;43100
Paulhaguet;1261.0;43230
La chomette;631.0;43230
Leotoing;1046.0;43410
Boudes;987.0;63340
Gignat;1398.0;63340
Jumeaux;911.0;63570
Usson;1246.0;63490
Fontannes;850.0;43100
Chambezon;917.0;43410
Espalem;733.0;43450
Moriat;883.0;63340
Auzon;1038.0;43390
Bansat;1685.0;63570
Chassagne;917.0;63320
Vergongheon;973.0;43360
Collat;684.0;43230
Salzuit;1204.0;43230
Couteuges;1548.0;43230
Vezezoux;1371.0;43390
Vodable;1660.0;63500
Falaise;1389.0;8400
Falaise;1389.0;14700
Solignat;1556.0;63500
Apchat;1094.0;63420
Ardes;519.0;63420
Rentieres;1447.0;63420
Collanges;724.0;63340
Massiac;1217.0;15500
Laurie;1374.0;15500
Moulines;682.0;14220
Moulines;682.0;50600
Cohade;1114.0;43100
Lorlanges;1164.0;43360
Agnat;841.0;43100
Lamothe;630.0;43100
Lamothe;630.0;40250
Lubilhac;1061.0;43100
Domeyrat;577.0;43230
Montabard;840.0;61160
Molompize;841.0;15500
Lamontgie;1423.0;63570
Ronai;630.0;61160
Blesle;1122.0;43450
Vichel;930.0;63340
Perrieres;843.0;14170
Le detroit;870.0;14690
Jort;1630.0;14170
Crocy;1393.0;14620
Beaumais;960.0;14620
La hoguette;923.0;14700
Sassy;993.0;14170
Ussy;996.0;14420
Damblainville;1016.0;14620
Champcerie;700.0;61210
Ernes;1222.0;14270
Potigny;1508.0;14420
Brieux;1609.0;61160
Vignats;1051.0;14700
Dreuilhe;744.0;9300
Merri;1196.0;61160
Fourches;1095.0;14620
Commeaux;1303.0;61200
Occagnes;1268.0;61200
Treprel;770.0;14690
Necy;880.0;61160
Versainville;921.0;14700
Vendeuvre;1083.0;14170
